iso-datetime,BND_DAYTIME,BND_CLEARSKY_GHI,BND_CLOUDINESS,BND_GHI,TBL_DAYTIME,TBL_CLEARSKY_GHI,TBL_CLOUDINESS,TBL_GHI,DRA_DAYTIME,DRA_CLEARSKY_GHI,DRA_CLOUDINESS,DRA_GHI,FPK_DAYTIME,FPK_CLEARSKY_GHI,FPK_CLOUDINESS,FPK_GHI,GWN_DAYTIME,GWN_CLEARSKY_GHI,GWN_CLOUDINESS,GWN_GHI,PSU_DAYTIME,PSU_CLEARSKY_GHI,PSU_CLOUDINESS,PSU_GHI,SXF_DAYTIME,SXF_CLEARSKY_GHI,SXF_CLOUDINESS,SXF_GHI,BND_DAYTIME_4,BND_DAYTIME_12,BND_DAYTIME_24,TBL_DAYTIME_4,TBL_DAYTIME_12,TBL_DAYTIME_24,DRA_DAYTIME_4,DRA_DAYTIME_12,DRA_DAYTIME_24,FPK_DAYTIME_4,FPK_DAYTIME_12,FPK_DAYTIME_24,GWN_DAYTIME_4,GWN_DAYTIME_12,GWN_DAYTIME_24,PSU_DAYTIME_4,PSU_DAYTIME_12,PSU_DAYTIME_24,SXF_DAYTIME_4,SXF_DAYTIME_12,SXF_DAYTIME_24,BND_CLEARSKY_GHI_4,BND_CLEARSKY_GHI_12,BND_CLEARSKY_GHI_24,TBL_CLEARSKY_GHI_4,TBL_CLEARSKY_GHI_12,TBL_CLEARSKY_GHI_24,DRA_CLEARSKY_GHI_4,DRA_CLEARSKY_GHI_12,DRA_CLEARSKY_GHI_24,FPK_CLEARSKY_GHI_4,FPK_CLEARSKY_GHI_12,FPK_CLEARSKY_GHI_24,GWN_CLEARSKY_GHI_4,GWN_CLEARSKY_GHI_12,GWN_CLEARSKY_GHI_24,PSU_CLEARSKY_GHI_4,PSU_CLEARSKY_GHI_12,PSU_CLEARSKY_GHI_24,SXF_CLEARSKY_GHI_4,SXF_CLEARSKY_GHI_12,SXF_CLEARSKY_GHI_24,BND_GHI_4,BND_GHI_12,BND_GHI_24,TBL_GHI_4,TBL_GHI_12,TBL_GHI_24,DRA_GHI_4,DRA_GHI_12,DRA_GHI_24,FPK_GHI_4,FPK_GHI_12,FPK_GHI_24,GWN_GHI_4,GWN_GHI_12,GWN_GHI_24,PSU_GHI_4,PSU_GHI_12,PSU_GHI_24,SXF_GHI_4,SXF_GHI_12,SXF_GHI_24
2010-01-01 07:00:00,0.0,0.0,night,-4.0600000000000005,0.0,0.0,night,-2.6866666666666763,0.0,0.0,night,,0.0,0.0,night,-2.1399999999999997,0.0,0.0,night,-4.260000000000002,0.0,0.0,night,-1.600000000000002,0.0,0.0,night,-3.046666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555968625758425,0.0,0.0,0.0,-3.986666666666666,-3.8066666666666635,-3.5800000000000014,-3.3400000000000096,-2.746666666666676,-3.9266666666666747,,,,-2.426666666666665,-2.6599999999999993,-2.653333333333332,-4.300000000000013,-4.686666666666683,-4.213333333333346,-1.5933333333333353,-1.806666666666668,9.213333333333331,-2.8733333333333326,-3.2066666666666666,-3.133333333333335
2010-01-01 07:15:00,0.0,0.0,night,-3.9533333333333323,0.0,0.0,night,-2.726666666666676,0.0,0.0,night,,0.0,0.0,night,-1.833333333333333,0.0,0.0,night,-4.386666666666671,0.0,0.0,night,-1.6600000000000008,0.0,0.0,night,-3.046666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4624006257818845,0.0,0.0,47.37181974667628,0.0,0.0,0.0,-3.899999999999998,-3.873333333333331,-1.4666666666666661,-3.24000000000001,-3.7866666666666746,-3.1333333333333404,,,,-2.4066666666666667,-2.1799999999999997,-2.6266666666666674,-4.220000000000016,-4.6000000000000165,1.6999999999999877,-1.6133333333333353,-1.6466666666666678,22.226666666666667,-2.9466666666666668,-3.2600000000000002,-3.386666666666667
2010-01-01 07:30:00,0.0,0.0,night,-3.986666666666666,0.0,0.0,night,-2.1266666666666767,0.0,0.0,night,,0.0,0.0,night,-1.8999999999999997,0.0,0.0,night,-4.366666666666673,0.0,0.0,night,-1.6333333333333349,0.0,0.0,night,-3.0066666666666677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.523045770208949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34643812019895,0.0,0.0,83.95954100088545,0.0,0.0,0.0,-3.8866666666666645,-3.819999999999997,5.013333333333334,-6.00000000000001,-4.540000000000008,-3.6733333333333404,,,,-2.506666666666666,-2.3599999999999994,-2.353333333333332,-4.29333333333335,-4.433333333333349,11.499999999999988,-1.520000000000001,-1.640000000000001,35.78666666666667,-3.2866666666666675,-3.126666666666669,-3.44
2010-01-01 07:45:00,0.0,0.0,night,-4.0600000000000005,0.0,0.0,night,-2.8866666666666765,0.0,0.0,night,,0.0,0.0,night,-2.1133333333333337,0.0,0.0,night,-4.333333333333343,0.0,0.0,night,-1.6066666666666687,0.0,0.0,night,-2.980000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.658028287845738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.451208868425304,0.0,0.0,122.95682511082698,0.0,0.0,0.0,-3.8933333333333313,-3.759999999999999,15.899999999999997,-3.0666666666666758,-3.1333333333333413,-3.9666666666666734,,,,-2.093333333333333,-2.4533333333333323,-2.093333333333333,-4.333333333333348,-4.753333333333348,24.666666666666654,-1.646666666666668,-1.5600000000000016,39.77333333333334,-3.4466666666666668,-3.026666666666668,-3.08
2010-01-01 08:00:00,0.0,0.0,night,-3.986666666666666,0.0,0.0,night,-3.3400000000000096,0.0,0.0,night,,0.0,0.0,night,-2.426666666666665,0.0,0.0,night,-4.300000000000013,0.0,0.0,night,-1.5933333333333353,0.0,0.0,night,-2.8733333333333326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.18461139925192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.77932919714357,0.0,0.0,162.1679305125048,0.0,0.0,0.0,-3.926666666666665,-3.720000000000001,29.10666666666667,-2.7133333333333423,-3.0866666666666744,-3.946666666666675,,,,-1.9333333333333331,-2.393333333333333,-2.5533333333333332,-4.306666666666683,-4.453333333333348,43.61999999999997,-1.6666666666666674,-1.740000000000001,32.166666666666664,-3.553333333333335,-3.460000000000001,-1.2000000000000013
2010-01-01 08:15:00,0.0,0.0,night,-3.899999999999998,0.0,0.0,night,-3.24000000000001,0.0,0.0,night,,0.0,0.0,night,-2.4066666666666667,0.0,0.0,night,-4.220000000000016,0.0,0.0,night,-1.6133333333333353,0.0,0.0,night,-2.9466666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,99.5519589047492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3533391536145,0.0,0.0,200.40490838449753,0.0,0.0,3.5847338227389334,-3.8866666666666645,-3.7066666666666688,91.82666666666667,-3.026666666666675,-2.6866666666666745,-2.9533333333333402,,,,-2.4200000000000004,-2.7599999999999976,-2.5133333333333328,-4.27333333333335,-4.540000000000016,61.21999999999999,-1.720000000000001,-1.8200000000000005,36.953333333333326,-3.386666666666666,-3.560000000000002,4.586666666666665
2010-01-01 08:30:00,0.0,0.0,night,-3.8866666666666645,0.0,0.0,night,-6.00000000000001,0.0,0.0,night,,0.0,0.0,night,-2.506666666666666,0.0,0.0,night,-4.29333333333335,0.0,0.0,night,-1.520000000000001,0.0,0.0,night,-3.2866666666666675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,139.34679407346195,0.0,0.0,0.6427787302240023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.65094778182606,0.0,0.0,236.95194060722812,0.0,0.0,20.12455326427395,-3.7933333333333303,-3.7000000000000024,130.97333333333333,-3.8200000000000087,-3.4066666666666743,3.5999999999999934,,,,-2.3933333333333326,-2.6799999999999997,-2.3666666666666663,-4.13333333333335,-4.926666666666681,97.01333333333335,-1.7333333333333338,-1.3666666666666667,48.51999999999998,-3.1666666666666687,-3.2733333333333343,17.11333333333333
2010-01-01 08:45:00,0.0,0.0,night,-3.8933333333333313,0.0,0.0,night,-3.0666666666666758,0.0,0.0,night,,0.0,0.0,night,-2.093333333333333,0.0,0.0,night,-4.333333333333348,0.0,0.0,night,-1.646666666666668,0.0,0.0,night,-3.4466666666666668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,178.83785528943955,0.0,0.0,13.249082322594488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.30069217618166,0.0,0.0,271.33237729465804,0.0,0.0,47.40138523094025,-3.799999999999997,-3.7000000000000024,172.11333333333332,-3.5933333333333417,-3.460000000000009,12.753333333333325,,,,-2.9266666666666663,-2.5133333333333328,0.5866666666666679,-4.253333333333349,-4.953333333333347,144.8266666666667,-1.7933333333333346,-1.4600000000000006,57.17999999999997,-2.973333333333334,-3.053333333333335,30.88666666666666
2010-01-01 09:00:00,0.0,0.0,night,-3.926666666666665,0.0,0.0,night,-2.7133333333333423,0.0,0.0,night,,0.0,0.0,night,-1.9333333333333331,0.0,0.0,night,-4.306666666666683,0.0,0.0,night,-1.6666666666666674,0.0,0.0,night,-3.553333333333335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,217.05539720935997,0.0,0.0,42.4125111956235,0.0,0.0,0.1632495145839753,0.0,0.0,0.6613984964696973,0.0,0.0,263.47177308746194,0.0,0.0,303.20220981792875,0.0,0.0,79.95570664015119,-3.8066666666666635,-3.7000000000000024,211.87333333333336,-2.746666666666676,-2.9333333333333402,45.479999999999976,,,,-2.6599999999999993,-2.4666666666666655,3.220000000000001,-4.686666666666683,-5.080000000000012,206.8466666666667,-1.806666666666668,-1.5800000000000018,76.07333333333332,-3.2066666666666666,-3.1600000000000006,47.94666666666665
2010-01-01 09:15:00,0.0,0.0,night,-3.8866666666666645,0.0,0.0,night,-3.026666666666675,0.0,0.0,night,,0.0,0.0,night,-2.4200000000000004,0.0,0.0,night,-4.27333333333335,0.0,0.0,night,-1.720000000000001,0.0,0.0,night,-3.386666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,253.39281641644686,0.0,0.0,80.51843553618369,0.0,0.0,10.876709097661156,0.0,0.0,8.754930089202437,0.0,0.0,303.6076730035027,0.0,0.0,332.29812085479085,0.0,0.0,114.41626121027399,-3.873333333333331,-3.7000000000000024,251.2333333333333,-3.7866666666666746,-3.240000000000006,85.78666666666665,,,,-2.1799999999999997,-2.539999999999999,10.713333333333336,-4.6000000000000165,-5.0733333333333475,271.1866666666666,-1.6466666666666678,-1.4533333333333338,87.05333333333331,-3.2600000000000002,-3.113333333333335,109.81999999999998
2010-01-01 09:30:00,0.0,0.0,night,-3.7933333333333303,0.0,0.0,night,-3.8200000000000087,0.0,0.0,night,,0.0,0.0,night,-2.3933333333333326,0.0,0.0,night,-4.13333333333335,0.0,0.0,night,-1.7333333333333338,0.0,0.0,night,-3.1666666666666687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,287.4325918991783,0.0,0.0,122.15709764117757,0.0,0.0,40.49288243991029,0.0,0.0,27.227946224380382,0.0,0.0,341.30385207566593,0.0,0.0,358.4105805622798,0.0,0.0,148.93471961264476,-3.819999999999997,-3.7066666666666688,288.8133333333333,-4.540000000000008,-3.5733333333333417,127.56666666666665,,,,-2.3599999999999994,-2.7666666666666644,31.786666666666665,-4.433333333333349,-5.200000000000015,378.9466666666667,-1.640000000000001,-0.9333333333333341,114.82000000000001,-3.126666666666669,-3.0333333333333345,147.1266666666666
2010-01-01 09:45:00,0.0,0.0,night,-3.799999999999997,0.0,0.0,night,-3.5933333333333417,0.0,0.0,night,,0.0,0.0,night,-2.9266666666666663,0.0,0.0,night,-4.253333333333349,0.0,0.0,night,-1.7933333333333346,0.0,0.0,night,-2.973333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,318.86530734576223,0.0,0.0,164.55320953946787,0.0,0.0,80.65294874729477,0.0,0.0,52.22912562614503,0.0,0.0,376.24782663307025,0.0,1.779536239632208,381.3691993961064,0.0,0.0,182.4422703963357,-3.759999999999999,-3.7066666666666688,324.0199999999998,-3.1333333333333413,-3.200000000000008,170.47333333333336,,,,-2.4533333333333323,-2.64,65.09333333333333,-4.753333333333348,-5.206666666666682,351.46,-1.5600000000000016,1.8999999999999992,177.87999999999997,-3.026666666666668,-3.2133333333333334,198.27999999999986
2010-01-01 10:00:00,0.0,0.0,night,-3.8066666666666635,0.0,0.0,night,-2.746666666666676,0.0,0.0,night,,0.0,0.0,night,-2.6599999999999993,0.0,0.0,night,-4.686666666666683,0.0,0.0,night,-1.806666666666668,0.0,0.0,night,-3.2066666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,347.44944473390495,0.0,0.0,206.21854596804744,0.0,0.0,124.96127831062127,0.0,0.0,80.15023089256515,0.0,0.0,408.18801955553675,0.0,17.555968625758425,401.03442997694106,0.0,0.0,214.2676231544217,-3.720000000000001,-3.5800000000000014,356.2733333333333,-3.0866666666666744,-3.9266666666666747,210.6066666666667,,,,-2.393333333333333,-2.653333333333332,94.08666666666667,-4.453333333333348,-4.213333333333346,427.3,-1.740000000000001,9.213333333333331,134.84666666666658,-3.460000000000001,-3.133333333333335,233.06
2010-01-01 10:15:00,0.0,0.0,night,-3.873333333333331,0.0,0.0,night,-3.7866666666666746,0.0,0.0,night,,0.0,0.0,night,-2.1799999999999997,0.0,0.0,night,-4.6000000000000165,0.0,0.0,night,-1.6466666666666678,0.0,0.0,night,-3.2600000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,372.99022825108636,0.0,0.0,246.27038467850755,0.0,0.0,170.29405066720173,0.0,0.0,108.80714243926307,0.0,1.4624006257818845,436.9167143778768,0.0,47.37181974667628,417.2927005480416,0.0,0.0,243.95476643869114,-3.7066666666666688,-1.4666666666666661,386.65999999999985,-2.6866666666666745,-3.1333333333333404,228.52666666666673,,,,-2.7599999999999976,-2.6266666666666674,125.87333333333336,-4.540000000000016,1.6999999999999877,379.23999999999995,-1.8200000000000005,22.226666666666667,150.69333333333324,-3.560000000000002,-3.386666666666667,265.7733333333333
2010-01-01 10:30:00,0.0,0.0,night,-3.819999999999997,0.0,0.0,night,-4.540000000000008,0.0,0.0,night,,0.0,0.0,night,-2.3599999999999994,0.0,0.0,night,-4.433333333333349,0.0,0.0,night,-1.640000000000001,0.0,0.0,night,-3.126666666666669,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.523045770208949,395.3279574099835,0.0,0.0,284.13066738254213,0.0,0.0,215.0496866158132,0.0,0.0,136.91893030181672,0.0,17.34643812019895,462.26034633846996,0.0,83.95954100088545,430.05350053576143,0.0,0.0,271.1733790685941,-3.7000000000000024,5.013333333333334,412.90666666666664,-3.4066666666666743,-3.6733333333333404,282.1066666666667,,,,-2.6799999999999997,-2.353333333333332,153.08,-4.926666666666681,11.499999999999988,457.08,-1.3666666666666667,35.78666666666667,164.55333333333323,-3.2733333333333343,-3.44,297.3466666666667
2010-01-01 10:45:00,0.0,0.0,night,-3.759999999999999,0.0,0.0,night,-3.1333333333333413,0.0,0.0,night,,0.0,0.0,night,-2.4533333333333323,0.0,0.0,night,-4.753333333333348,0.0,0.0,night,-1.5600000000000016,0.0,0.0,night,-3.026666666666668,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,27.658028287845738,414.33133391921916,0.0,0.0,319.3883881417191,0.0,0.0,258.3051472781676,0.0,0.0,163.69539821954584,0.0,49.451208868425304,484.0738035408156,0.0,122.95682511082698,439.2476170166884,0.0,0.0,295.67258659155857,-3.7000000000000024,15.899999999999997,435.0466666666667,-3.460000000000009,-3.9666666666666734,317.0133333333335,,,,-2.5133333333333328,-2.093333333333333,173.95333333333338,-4.953333333333347,24.666666666666654,493.83999999999986,-1.4600000000000006,39.77333333333334,194.9533333333332,-3.053333333333335,-3.08,326.91333333333336
2010-01-01 11:00:00,0.0,0.0,night,-3.720000000000001,0.0,0.0,night,-3.0866666666666744,0.0,0.0,night,,0.0,0.0,night,-2.393333333333333,0.0,0.0,night,-4.453333333333348,0.0,0.0,night,-1.740000000000001,0.0,0.0,night,-3.460000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,61.18461139925192,429.89352027457517,0.0,0.0,351.7326442860121,0.0,0.0,299.4644049585898,0.0,0.0,188.6165506155819,0.0,89.77932919714357,502.23698713568837,0.0,162.1679305125048,444.8260604343297,0.0,0.0,317.25589418348784,-3.7000000000000024,29.10666666666667,452.68666666666667,-2.9333333333333402,-3.946666666666675,351.5933333333335,,,,-2.4666666666666655,-2.5533333333333332,194.98666666666668,-5.080000000000012,43.61999999999997,528.5866666666667,-1.5800000000000018,32.166666666666664,150.0599999999999,-3.1600000000000006,-1.2000000000000013,352.74666666666667
2010-01-01 11:15:00,0.0,0.0,night,-3.7066666666666688,0.0,0.0,night,-2.6866666666666745,0.0,0.0,night,,0.0,0.0,night,-2.7599999999999976,0.0,0.0,night,-4.540000000000016,0.0,0.0,night,-1.8200000000000005,0.0,0.0,night,-3.560000000000002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,99.5519589047492,441.92977108614303,0.0,0.0,380.9180797479977,0.0,0.0,338.1048145903242,0.0,0.0,211.31946675388497,0.0,133.3533391536145,516.6527089096869,0.0,200.40490838449753,446.759434778036,0.0,3.5847338227389334,335.767014743497,-3.7000000000000024,91.82666666666667,472.9799999999999,-3.240000000000006,-2.9533333333333402,383.79333333333346,,,,-2.539999999999999,-2.5133333333333328,216.80666666666667,-5.0733333333333475,61.21999999999999,437.3,-1.4533333333333338,36.953333333333326,291.0399999999999,-3.113333333333335,4.586666666666665,377.0666666666667
2010-01-01 11:30:00,0.0,0.0,night,-3.7000000000000024,0.0,0.0,night,-3.4066666666666743,0.0,0.0,night,,0.0,0.0,night,-2.6799999999999997,0.0,0.0,night,-4.926666666666681,0.0,0.0,night,-1.3666666666666667,0.0,0.0,night,-3.2733333333333343,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,139.34679407346195,450.3760004673839,0.0,0.6427787302240023,406.74612322602053,0.0,0.0,373.90499299026266,0.0,0.0,231.53887327009664,0.0,177.65094778182606,527.2454024166725,0.0,236.95194060722812,445.03760759866805,0.0,20.12455326427395,351.08157811881955,-3.7066666666666688,130.97333333333333,466.5733333333332,-3.5733333333333417,3.5999999999999934,415.8600000000002,,,,-2.7666666666666644,-2.3666666666666663,235.52,-5.200000000000015,97.01333333333335,525.8133333333333,-0.9333333333333341,48.51999999999998,364.86666666666656,-3.0333333333333345,17.11333333333333,396.8999999999999
2010-01-01 11:45:00,0.0,0.0,night,-3.7000000000000024,0.0,0.0,night,-3.460000000000009,0.0,0.0,night,,0.0,0.0,night,-2.5133333333333328,0.0,0.0,night,-4.953333333333347,0.0,0.0,night,-1.4600000000000006,0.0,0.0,night,-3.053333333333335,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,178.83785528943955,455.18791296613404,0.0,13.249082322594488,429.05434810430904,0.0,0.0,406.6086073278802,0.0,0.0,249.07469985032566,0.0,221.30069217618166,533.960326909056,1.779536239632208,271.33237729465804,439.6696019782214,0.0,47.40138523094025,363.1021378453953,-3.7066666666666688,172.11333333333332,462.7133333333333,-3.200000000000008,12.753333333333325,440.5133333333334,,,,-2.64,0.5866666666666679,255.4133333333334,-5.206666666666682,144.8266666666667,442.4199999999999,1.8999999999999992,57.17999999999997,286.91333333333307,-3.2133333333333334,30.88666666666666,412.60666666666657
2010-01-01 12:00:00,0.0,0.0,night,-3.7000000000000024,0.0,0.0,night,-2.9333333333333402,0.0,0.0,night,,0.0,0.0,night,-2.4666666666666655,0.0,0.0,night,-5.080000000000012,0.0,0.0,night,-1.5800000000000018,0.0,0.0,night,-3.1600000000000006,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,217.05539720935997,456.34050247702675,0.0,42.4125111956235,447.71024047166236,0.0,0.1632495145839753,436.0051483769472,0.0,0.6613984964696973,263.7736846101522,0.0,263.47177308746194,536.7630948829587,17.555968625758425,303.20220981792875,430.68369306451626,0.0,79.95570664015119,371.75511881979116,-3.5800000000000014,211.87333333333336,480.42666666666656,-3.9266666666666747,45.479999999999976,480.7466666666667,,,,-2.653333333333332,3.220000000000001,273.38000000000005,-4.213333333333346,206.8466666666667,564.0733333333334,9.213333333333331,76.07333333333332,238.8866666666665,-3.133333333333335,47.94666666666665,424.01333333333343
2010-01-01 12:15:00,0.0,0.0,night,-3.7000000000000024,0.0,0.0,night,-3.240000000000006,0.0,0.0,night,,0.0,0.0,night,-2.539999999999999,0.0,0.0,night,-5.0733333333333475,0.0,0.0,night,-1.4533333333333338,0.0,0.0,night,-3.113333333333335,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,253.39281641644686,453.8278028421541,0.0,80.51843553618369,462.60746449290747,0.0,10.876709097661156,461.9192596957447,0.0,8.754930089202437,275.51860355235897,1.4624006257818845,303.6076730035027,535.6394169982276,47.37181974667628,332.29812085479085,418.1277240355642,0.0,114.41626121027399,376.98895241627247,-1.4666666666666661,251.2333333333333,483.73333333333323,-3.1333333333333404,85.78666666666665,456.9400000000001,,,,-2.6266666666666674,10.713333333333336,287.26,1.6999999999999877,271.1866666666666,556.9133333333334,22.226666666666667,87.05333333333331,179.3066666666666,-3.386666666666667,109.81999999999998,431.89333333333343
2010-01-01 12:30:00,0.0,0.0,night,-3.7066666666666688,0.0,0.0,night,-3.5733333333333417,0.0,0.0,night,,0.0,0.0,night,-2.7666666666666644,0.0,0.0,night,-5.200000000000015,0.0,0.0,night,-0.9333333333333341,0.0,0.0,night,-3.0333333333333345,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.523045770208949,287.4325918991783,447.6628300760704,0.0,122.15709764117757,473.6635774877669,0.0,40.49288243991029,484.2045858773091,0.0,27.227946224380382,284.22180015929393,17.34643812019895,341.30385207566593,530.5950023115955,83.95954100088545,358.4105805622798,402.06971591967357,0.0,148.93471961264476,378.77296427548873,5.013333333333334,288.8133333333333,414.19333333333327,-3.6733333333333404,127.56666666666665,451.64000000000016,,,,-2.353333333333332,31.786666666666665,298.9133333333331,11.499999999999988,378.9466666666667,555.8000000000001,35.78666666666667,114.82000000000001,141.32666666666663,-3.44,147.1266666666666,435.86000000000007
2010-01-01 12:45:00,0.0,0.0,night,-3.7066666666666688,0.0,0.0,night,-3.200000000000008,0.0,0.0,night,,0.0,0.0,night,-2.64,0.0,0.0,night,-5.206666666666682,1.0,1.779536239632208,cloudy,1.8999999999999992,0.0,0.0,night,-3.2133333333333334,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,27.658028287845738,318.86530734576223,437.87770926323793,0.0,164.55320953946787,480.8186340422426,0.0,80.65294874729477,502.74013847225416,0.0,52.22912562614503,289.82126122227476,49.451208868425304,376.24782663307025,521.6555988710111,122.95682511082698,381.3691993961064,382.5989110449287,0.0,182.4422703963357,377.09678620912996,15.899999999999997,324.0199999999998,338.1933333333332,-3.9666666666666734,170.47333333333336,451.20000000000005,,,,-2.093333333333333,65.09333333333333,307.1933333333331,24.666666666666654,351.46,548.9333333333337,39.77333333333334,177.87999999999997,189.11333333333323,-3.08,198.27999999999986,434.7466666666668
2010-01-01 13:00:00,0.0,0.0,night,-3.5800000000000014,0.0,0.0,night,-3.9266666666666747,0.0,0.0,night,,0.0,0.0,night,-2.653333333333332,0.0,0.0,night,-4.213333333333346,1.0,17.555968625758425,variable,9.213333333333331,0.0,0.0,night,-3.133333333333335,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,61.18461139925192,347.44944473390495,424.52400778850904,0.0,206.21854596804744,484.03435291577404,0.0,124.96127831062127,517.4281178550484,0.0,80.15023089256515,292.27827461689856,89.77932919714357,408.18801955553675,508.86717722114093,162.1679305125048,401.03442997694106,359.8274868010552,0.0,214.2676231544217,371.9701692474239,29.10666666666667,356.2733333333333,481.0466666666667,-3.946666666666675,210.6066666666667,450.4800000000001,,,,-2.5533333333333332,94.08666666666667,311.4933333333331,43.61999999999997,427.3,537.466666666667,32.166666666666664,134.84666666666658,137.01333333333326,-1.2000000000000013,233.06,428.5333333333335
2010-01-01 13:15:00,0.0,0.0,night,-1.4666666666666661,0.0,0.0,night,-3.1333333333333404,0.0,0.0,night,,0.0,0.0,night,-2.6266666666666674,1.0,1.4624006257818845,cloudy,1.6999999999999877,1.0,47.37181974667628,slightly cloudy,22.226666666666667,0.0,0.0,night,-3.386666666666667,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.5519589047492,372.99022825108636,407.6733552691997,0.0,246.27038467850755,483.29365165568515,0.0,170.29405066720173,528.1925846654575,0.0,108.80714243926307,291.57613219611045,133.3533391536145,436.9167143778768,492.29630146678704,200.40490838449753,417.2927005480416,333.8933865777249,3.5847338227389334,243.95476643869114,363.42315890682795,91.82666666666667,386.65999999999985,437.0133333333332,-2.9533333333333402,228.52666666666673,485.24666666666684,,,,-2.5133333333333328,125.87333333333336,325.2666666666664,61.21999999999999,379.23999999999995,525.3933333333338,36.953333333333326,150.69333333333324,76.02666666666659,4.586666666666665,265.7733333333333,419.60000000000014
